numero_pedido,data_pedido,status_pedido,trimestre,mes,ano,porte_negocio,pais,territorio,estado,cidade,linha_produto,preco_sugerido,codigo_produto,quantidade_pedida,preco_unitario,valor_total
10361,12/17/2004 0:00,Shipped,4,12,2004,Small,Australia,APAC,NSW,Chatswood,Motorcycles,118,S10_2016,26,51.15,1329.9
10374,2/2/2005 0:00,Shipped,1,2,2005,Medium,Australia,APAC,Queensland,South Brisbane,Motorcycles,118,S10_2016,39,100.0,5288.01
10374,2/2/2005 0:00,Shipped,1,2,2005,Small,Australia,APAC,Queensland,South Brisbane,Motorcycles,118,S10_2016,39,100.0,5288.01
10388,3/3/2005 0:00,Shipped,1,3,2005,Large,USA,,MA,New Bedford,Motorcycles,118,S10_2016,50,44.51,2225.5
10388,3/3/2005 0:00,Shipped,1,3,2005,Medium,USA,,MA,New Bedford,Motorcycles,118,S10_2016,50,44.51,2225.5
10388,3/3/2005 0:00,Shipped,1,3,2005,Small,USA,,MA,New Bedford,Motorcycles,118,S10_2016,50,44.51,2225.5
10402,4/7/2005 0:00,Shipped,2,4,2005,Medium,France,EMEA,,Paris,Motorcycles,118,S10_2016,45,100.0,5833.8
10417,5/13/2005 0:00,Disputed,2,5,2005,Large,Spain,EMEA,,Madrid,Motorcycles,118,S10_2016,45,100.0,5887.35
10417,5/13/2005 0:00,Disputed,2,5,2005,Medium,Spain,EMEA,,Madrid,Motorcycles,118,S10_2016,45,100.0,5887.35
10417,5/13/2005 0:00,Disputed,2,5,2005,Small,Spain,EMEA,,Madrid,Motorcycles,118,S10_2016,45,100.0,5887.35
10107,2/24/2003 0:00,Shipped,1,2,2003,Medium,USA,,NY,NYC,Motorcycles,193,S10_4698,27,100.0,6065.55
10107,2/24/2003 0:00,Shipped,1,2,2003,Small,USA,,NY,NYC,Motorcycles,193,S10_4698,27,100.0,6065.55
10120,4/29/2003 0:00,Shipped,2,4,2003,Large,Australia,APAC,Victoria,Melbourne,Motorcycles,193,S10_4698,46,100.0,9264.86
10120,4/29/2003 0:00,Shipped,2,4,2003,Medium,Australia,APAC,Victoria,Melbourne,Motorcycles,193,S10_4698,46,100.0,9264.86
10120,4/29/2003 0:00,Shipped,2,4,2003,Small,Australia,APAC,Victoria,Melbourne,Motorcycles,193,S10_4698,46,100.0,9264.86
10134,7/1/2003 0:00,Shipped,3,7,2003,Large,France,EMEA,,Paris,Motorcycles,193,S10_4698,31,100.0,7023.98
10134,7/1/2003 0:00,Shipped,3,7,2003,Medium,France,EMEA,,Paris,Motorcycles,193,S10_4698,31,100.0,7023.98
10134,7/1/2003 0:00,Shipped,3,7,2003,Small,France,EMEA,,Paris,Motorcycles,193,S10_4698,31,100.0,7023.98
10145,8/25/2003 0:00,Shipped,3,8,2003,Large,USA,,CA,Pasadena,Motorcycles,193,S10_4698,33,100.0,5176.38
10145,8/25/2003 0:00,Shipped,3,8,2003,Medium,USA,,CA,Pasadena,Motorcycles,193,S10_4698,33,100.0,5176.38
10145,8/25/2003 0:00,Shipped,3,8,2003,Small,USA,,CA,Pasadena,Motorcycles,193,S10_4698,33,100.0,5176.38
10159,10/10/2003 0:00,Shipped,4,10,2003,Large,USA,,CA,San Francisco,Motorcycles,193,S10_4698,22,100.0,4132.7
10159,10/10/2003 0:00,Shipped,4,10,2003,Medium,USA,,CA,San Francisco,Motorcycles,193,S10_4698,22,100.0,4132.7
10159,10/10/2003 0:00,Shipped,4,10,2003,Small,USA,,CA,San Francisco,Motorcycles,193,S10_4698,22,100.0,4132.7
10168,10/28/2003 0:00,Shipped,4,10,2003,Medium,USA,,CA,Burlingame,Motorcycles,193,S10_4698,20,100.0,4183.0
10168,10/28/2003 0:00,Shipped,4,10,2003,Small,USA,,CA,Burlingame,Motorcycles,193,S10_4698,20,100.0,4183.0
10180,11/11/2003 0:00,Shipped,4,11,2003,Large,France,EMEA,,Lille,Motorcycles,193,S10_4698,41,100.0,8892.9
10180,11/11/2003 0:00,Shipped,4,11,2003,Medium,France,EMEA,,Lille,Motorcycles,193,S10_4698,41,100.0,8892.9
10180,11/11/2003 0:00,Shipped,4,11,2003,Small,France,EMEA,,Lille,Motorcycles,193,S10_4698,41,100.0,8892.9
10188,11/18/2003 0:00,Shipped,4,11,2003,Large,Norway,EMEA,,Bergen,Motorcycles,193,S10_4698,45,100.0,8714.7
10188,11/18/2003 0:00,Shipped,4,11,2003,Medium,Norway,EMEA,,Bergen,Motorcycles,193,S10_4698,45,100.0,8714.7
10188,11/18/2003 0:00,Shipped,4,11,2003,Small,Norway,EMEA,,Bergen,Motorcycles,193,S10_4698,45,100.0,8714.7
10201,12/1/2003 0:00,Shipped,4,12,2003,Large,USA,,CA,San Francisco,Motorcycles,193,S10_4698,49,100.0,8065.89
10201,12/1/2003 0:00,Shipped,4,12,2003,Medium,USA,,CA,San Francisco,Motorcycles,193,S10_4698,49,100.0,8065.89
10201,12/1/2003 0:00,Shipped,4,12,2003,Small,USA,,CA,San Francisco,Motorcycles,193,S10_4698,49,100.0,8065.89
10210,1/12/2004 0:00,Shipped,1,1,2004,Medium,Japan,Japan,Osaka,Osaka,Motorcycles,193,S10_4698,34,100.0,6123.4
10210,1/12/2004 0:00,Shipped,1,1,2004,Small,Japan,Japan,Osaka,Osaka,Motorcycles,193,S10_4698,34,100.0,6123.4
10223,2/20/2004 0:00,Shipped,1,2,2004,Large,Australia,APAC,Victoria,Melbourne,Motorcycles,193,S10_4698,49,100.0,9774.03
10223,2/20/2004 0:00,Shipped,1,2,2004,Medium,Australia,APAC,Victoria,Melbourne,Motorcycles,193,S10_4698,49,100.0,9774.03
10223,2/20/2004 0:00,Shipped,1,2,2004,Small,Australia,APAC,Victoria,Melbourne,Motorcycles,193,S10_4698,49,100.0,9774.03
10237,4/5/2004 0:00,Shipped,2,4,2004,Large,USA,,NY,NYC,Motorcycles,193,S10_4698,39,100.0,7023.9
10237,4/5/2004 0:00,Shipped,2,4,2004,Medium,USA,,NY,NYC,Motorcycles,193,S10_4698,39,100.0,7023.9
10237,4/5/2004 0:00,Shipped,2,4,2004,Small,USA,,NY,NYC,Motorcycles,193,S10_4698,39,100.0,7023.9
10251,5/18/2004 0:00,Shipped,2,5,2004,Large,USA,,NJ,Newark,Motorcycles,193,S10_4698,43,100.0,7078.23
10251,5/18/2004 0:00,Shipped,2,5,2004,Medium,USA,,NJ,Newark,Motorcycles,193,S10_4698,43,100.0,7078.23
10251,5/18/2004 0:00,Shipped,2,5,2004,Small,USA,,NJ,Newark,Motorcycles,193,S10_4698,43,100.0,7078.23
10263,6/28/2004 0:00,Shipped,2,6,2004,Large,USA,,CT,Bridgewater,Motorcycles,193,S10_4698,41,100.0,8336.94
10263,6/28/2004 0:00,Shipped,2,6,2004,Medium,USA,,CT,Bridgewater,Motorcycles,193,S10_4698,41,100.0,8336.94
10263,6/28/2004 0:00,Shipped,2,6,2004,Small,USA,,CT,Bridgewater,Motorcycles,193,S10_4698,41,100.0,8336.94
10275,7/23/2004 0:00,Shipped,3,7,2004,Medium,France,EMEA,,Nantes,Motorcycles,193,S10_4698,36,100.0,6901.92
10275,7/23/2004 0:00,Shipped,3,7,2004,Small,France,EMEA,,Nantes,Motorcycles,193,S10_4698,36,100.0,6901.92
10285,8/27/2004 0:00,Shipped,3,8,2004,Medium,USA,,MA,Cambridge,Motorcycles,193,S10_4698,27,100.0,5438.07
10285,8/27/2004 0:00,Shipped,3,8,2004,Small,USA,,MA,Cambridge,Motorcycles,193,S10_4698,27,100.0,5438.07
10299,9/30/2004 0:00,Shipped,3,9,2004,Large,Finland,EMEA,,Helsinki,Motorcycles,193,S10_4698,29,100.0,6683.34
10299,9/30/2004 0:00,Shipped,3,9,2004,Medium,Finland,EMEA,,Helsinki,Motorcycles,193,S10_4698,29,100.0,6683.34
10299,9/30/2004 0:00,Shipped,3,9,2004,Small,Finland,EMEA,,Helsinki,Motorcycles,193,S10_4698,29,100.0,6683.34
10308,10/15/2004 0:00,Shipped,4,10,2004,Medium,USA,,NY,White Plains,Motorcycles,193,S10_4698,20,100.0,4570.4
10308,10/15/2004 0:00,Shipped,4,10,2004,Small,USA,,NY,White Plains,Motorcycles,193,S10_4698,20,100.0,4570.4
10318,11/2/2004 0:00,Shipped,4,11,2004,Large,USA,,PA,Allentown,Motorcycles,193,S10_4698,37,100.0,7667.14
10318,11/2/2004 0:00,Shipped,4,11,2004,Medium,USA,,PA,Allentown,Motorcycles,193,S10_4698,37,100.0,7667.14
10318,11/2/2004 0:00,Shipped,4,11,2004,Small,USA,,PA,Allentown,Motorcycles,193,S10_4698,37,100.0,7667.14
10329,11/15/2004 0:00,Shipped,4,11,2004,Medium,USA,,NY,NYC,Motorcycles,193,S10_4698,26,100.0,5868.2
10329,11/15/2004 0:00,Shipped,4,11,2004,Small,USA,,NY,NYC,Motorcycles,193,S10_4698,26,100.0,5868.2
10339,11/23/2004 0:00,Shipped,4,11,2004,Large,Japan,Japan,Tokyo,Minato-ku,Motorcycles,193,S10_4698,39,76.67,2990.13
10339,11/23/2004 0:00,Shipped,4,11,2004,Medium,Japan,Japan,Tokyo,Minato-ku,Motorcycles,193,S10_4698,39,76.67,2990.13
10339,11/23/2004 0:00,Shipped,4,11,2004,Small,Japan,Japan,Tokyo,Minato-ku,Motorcycles,193,S10_4698,39,76.67,2990.13
10362,1/5/2005 0:00,Shipped,1,1,2005,Medium,USA,,CA,Burlingame,Motorcycles,193,S10_4698,22,100.0,3664.1
10362,1/5/2005 0:00,Shipped,1,1,2005,Small,USA,,CA,Burlingame,Motorcycles,193,S10_4698,22,100.0,3664.1
10374,2/2/2005 0:00,Shipped,1,2,2005,Medium,Australia,APAC,Queensland,South Brisbane,Motorcycles,193,S10_4698,22,100.0,3834.38
10374,2/2/2005 0:00,Shipped,1,2,2005,Small,Australia,APAC,Queensland,South Brisbane,Motorcycles,193,S10_4698,22,100.0,3834.38
10388,3/3/2005 0:00,Shipped,1,3,2005,Large,USA,,MA,New Bedford,Motorcycles,193,S10_4698,21,86.77,1822.17
10388,3/3/2005 0:00,Shipped,1,3,2005,Medium,USA,,MA,New Bedford,Motorcycles,193,S10_4698,21,86.77,1822.17
10388,3/3/2005 0:00,Shipped,1,3,2005,Small,USA,,MA,New Bedford,Motorcycles,193,S10_4698,21,86.77,1822.17
10403,4/8/2005 0:00,Shipped,2,4,2005,Large,UK,EMEA,,Liverpool,Motorcycles,193,S10_4698,66,100.0,11886.6
10403,4/8/2005 0:00,Shipped,2,4,2005,Medium,UK,EMEA,,Liverpool,Motorcycles,193,S10_4698,66,100.0,11886.6
10403,4/8/2005 0:00,Shipped,2,4,2005,Small,UK,EMEA,,Liverpool,Motorcycles,193,S10_4698,66,100.0,11886.6
10417,5/13/2005 0:00,Disputed,2,5,2005,Large,Spain,EMEA,,Madrid,Motorcycles,193,S10_4698,56,100.0,9218.16
10417,5/13/2005 0:00,Disputed,2,5,2005,Medium,Spain,EMEA,,Madrid,Motorcycles,193,S10_4698,56,100.0,9218.16
10417,5/13/2005 0:00,Disputed,2,5,2005,Small,Spain,EMEA,,Madrid,Motorcycles,193,S10_4698,56,100.0,9218.16
10105,2/11/2003 0:00,Shipped,1,2,2003,Large,Denmark,EMEA,,Kobenhavn,Classic Cars,136,S10_4757,50,100.0,7208.0
10105,2/11/2003 0:00,Shipped,1,2,2003,Medium,Denmark,EMEA,,Kobenhavn,Classic Cars,136,S10_4757,50,100.0,7208.0
10105,2/11/2003 0:00,Shipped,1,2,2003,Small,Denmark,EMEA,,Kobenhavn,Classic Cars,136,S10_4757,50,100.0,7208.0
10119,4/28/2003 0:00,Shipped,2,4,2003,Medium,Austria,EMEA,,Salzburg,Classic Cars,136,S10_4757,46,100.0,5004.8
10119,4/28/2003 0:00,Shipped,2,4,2003,Small,Austria,EMEA,,Salzburg,Classic Cars,136,S10_4757,46,100.0,5004.8
10129,6/12/2003 0:00,Shipped,2,6,2003,Medium,UK,EMEA,,London,Classic Cars,136,S10_4757,33,100.0,4398.24
10129,6/12/2003 0:00,Shipped,2,6,2003,Small,UK,EMEA,,London,Classic Cars,136,S10_4757,33,100.0,4398.24
10143,8/10/2003 0:00,Shipped,3,8,2003,Medium,USA,,MA,New Bedford,Classic Cars,136,S10_4757,49,100.0,5597.76
10143,8/10/2003 0:00,Shipped,3,8,2003,Small,USA,,MA,New Bedford,Classic Cars,136,S10_4757,49,100.0,5597.76
10155,10/6/2003 0:00,Shipped,4,10,2003,Medium,Finland,EMEA,,Helsinki,Classic Cars,136,S10_4757,32,100.0,4526.08
10155,10/6/2003 0:00,Shipped,4,10,2003,Small,Finland,EMEA,,Helsinki,Classic Cars,136,S10_4757,32,100.0,4526.08
10167,10/23/2003 0:00,Cancelled,4,10,2003,Medium,Sweden,EMEA,,Boras,Classic Cars,136,S10_4757,44,100.0,5924.16
10167,10/23/2003 0:00,Cancelled,4,10,2003,Small,Sweden,EMEA,,Boras,Classic Cars,136,S10_4757,44,100.0,5924.16
10178,11/8/2003 0:00,Shipped,4,11,2003,Medium,France,EMEA,,Toulouse,Classic Cars,136,S10_4757,24,100.0,3492.48
10178,11/8/2003 0:00,Shipped,4,11,2003,Small,France,EMEA,,Toulouse,Classic Cars,136,S10_4757,24,100.0,3492.48
10186,11/14/2003 0:00,Shipped,4,11,2003,Medium,UK,EMEA,,London,Classic Cars,136,S10_4757,26,100.0,3854.24
10186,11/14/2003 0:00,Shipped,4,11,2003,Small,UK,EMEA,,London,Classic Cars,136,S10_4757,26,100.0,3854.24
10197,11/26/2003 0:00,Shipped,4,11,2003,Medium,Spain,EMEA,,Barcelona,Classic Cars,136,S10_4757,45,100.0,5324.4
10197,11/26/2003 0:00,Shipped,4,11,2003,Small,Spain,EMEA,,Barcelona,Classic Cars,136,S10_4757,45,100.0,5324.4
10209,1/9/2004 0:00,Shipped,1,1,2004,Medium,USA,,CA,Los Angeles,Classic Cars,136,S10_4757,39,100.0,5197.92
10209,1/9/2004 0:00,Shipped,1,1,2004,Small,USA,,CA,Los Angeles,Classic Cars,136,S10_4757,39,100.0,5197.92
10222,2/19/2004 0:00,Shipped,1,2,2004,Medium,USA,,CA,San Diego,Classic Cars,136,S10_4757,49,100.0,5997.6
10222,2/19/2004 0:00,Shipped,1,2,2004,Small,USA,,CA,San Diego,Classic Cars,136,S10_4757,49,100.0,5997.6
10248,5/7/2004 0:00,Cancelled,2,5,2004,Medium,USA,,NY,NYC,Classic Cars,136,S10_4757,20,100.0,2910.4
10248,5/7/2004 0:00,Cancelled,2,5,2004,Small,USA,,NY,NYC,Classic Cars,136,S10_4757,20,100.0,2910.4
10261,6/17/2004 0:00,Shipped,2,6,2004,Medium,Canada,,Quebec,Montreal,Classic Cars,136,S10_4757,27,100.0,3378.24
10261,6/17/2004 0:00,Shipped,2,6,2004,Small,Canada,,Quebec,Montreal,Classic Cars,136,S10_4757,27,100.0,3378.24
10273,7/21/2004 0:00,Shipped,3,7,2004,Medium,Belgium,EMEA,,Bruxelles,Classic Cars,136,S10_4757,30,100.0,3508.8
10273,7/21/2004 0:00,Shipped,3,7,2004,Small,Belgium,EMEA,,Bruxelles,Classic Cars,136,S10_4757,30,100.0,3508.8
10283,8/20/2004 0:00,Shipped,3,8,2004,Medium,Canada,,BC,Tsawassen,Classic Cars,136,S10_4757,25,100.0,2992.0
10283,8/20/2004 0:00,Shipped,3,8,2004,Small,Canada,,BC,Tsawassen,Classic Cars,136,S10_4757,25,100.0,2992.0
10295,9/10/2004 0:00,Shipped,3,9,2004,Medium,USA,,MA,Boston,Classic Cars,136,S10_4757,24,100.0,3427.2
10295,9/10/2004 0:00,Shipped,3,9,2004,Small,USA,,MA,Boston,Classic Cars,136,S10_4757,24,100.0,3427.2
10307,10/14/2004 0:00,Shipped,4,10,2004,Large,USA,,PA,Philadelphia,Classic Cars,136,S10_4757,22,100.0,2692.8
10307,10/14/2004 0:00,Shipped,4,10,2004,Medium,USA,,PA,Philadelphia,Classic Cars,136,S10_4757,22,100.0,2692.8
10307,10/14/2004 0:00,Shipped,4,10,2004,Small,USA,,PA,Philadelphia,Classic Cars,136,S10_4757,22,100.0,2692.8
10316,11/1/2004 0:00,Shipped,4,11,2004,Medium,UK,EMEA,Isle of Wight,Cowes,Classic Cars,136,S10_4757,33,100.0,4128.96
10316,11/1/2004 0:00,Shipped,4,11,2004,Small,UK,EMEA,Isle of Wight,Cowes,Classic Cars,136,S10_4757,33,100.0,4128.96
10325,11/5/2004 0:00,Shipped,4,11,2004,Large,Norway,EMEA,,Stavern,Classic Cars,136,S10_4757,47,64.93,3051.71
10325,11/5/2004 0:00,Shipped,4,11,2004,Medium,Norway,EMEA,,Stavern,Classic Cars,136,S10_4757,47,64.93,3051.71
10325,11/5/2004 0:00,Shipped,4,11,2004,Small,Norway,EMEA,,Stavern,Classic Cars,136,S10_4757,47,64.93,3051.71
10337,11/21/2004 0:00,Shipped,4,11,2004,Medium,USA,,NY,NYC,Classic Cars,136,S10_4757,25,48.05,1201.25
10337,11/21/2004 0:00,Shipped,4,11,2004,Small,USA,,NY,NYC,Classic Cars,136,S10_4757,25,48.05,1201.25
10350,12/2/2004 0:00,Shipped,4,12,2004,Medium,Spain,EMEA,,Madrid,Classic Cars,136,S10_4757,26,75.47,1962.22
10350,12/2/2004 0:00,Shipped,4,12,2004,Small,Spain,EMEA,,Madrid,Classic Cars,136,S10_4757,26,75.47,1962.22
10359,12/15/2004 0:00,Shipped,4,12,2004,Medium,France,EMEA,,Reims,Classic Cars,136,S10_4757,48,54.68,2624.64
10359,12/15/2004 0:00,Shipped,4,12,2004,Small,France,EMEA,,Reims,Classic Cars,136,S10_4757,48,54.68,2624.64
10373,1/31/2005 0:00,Shipped,1,1,2005,Medium,Finland,EMEA,,Oulu,Classic Cars,136,S10_4757,39,100.0,4046.25
10373,1/31/2005 0:00,Shipped,1,1,2005,Small,Finland,EMEA,,Oulu,Classic Cars,136,S10_4757,39,100.0,4046.25
10384,2/23/2005 0:00,Shipped,1,2,2005,Medium,USA,,CA,San Francisco,Classic Cars,136,S10_4757,34,100.0,4846.7
10384,2/23/2005 0:00,Shipped,1,2,2005,Small,USA,,CA,San Francisco,Classic Cars,136,S10_4757,34,100.0,4846.7
10395,3/17/2005 0:00,Shipped,1,3,2005,Large,France,EMEA,,Paris,Classic Cars,136,S10_4757,32,100.0,3370.56
10395,3/17/2005 0:00,Shipped,1,3,2005,Medium,France,EMEA,,Paris,Classic Cars,136,S10_4757,32,100.0,3370.56
10395,3/17/2005 0:00,Shipped,1,3,2005,Small,France,EMEA,,Paris,Classic Cars,136,S10_4757,32,100.0,3370.56
10400,4/1/2005 0:00,Shipped,2,4,2005,Large,USA,,CA,San Jose,Classic Cars,136,S10_4757,64,100.0,9661.44
10400,4/1/2005 0:00,Shipped,2,4,2005,Medium,USA,,CA,San Jose,Classic Cars,136,S10_4757,64,100.0,9661.44
10400,4/1/2005 0:00,Shipped,2,4,2005,Small,USA,,CA,San Jose,Classic Cars,136,S10_4757,64,100.0,9661.44
10414,5/6/2005 0:00,On Hold,2,5,2005,Medium,USA,,MA,Boston,Classic Cars,136,S10_4757,19,100.0,2764.88
10414,5/6/2005 0:00,On Hold,2,5,2005,Small,USA,,MA,Boston,Classic Cars,136,S10_4757,19,100.0,2764.88
10103,1/29/2003 0:00,Shipped,1,1,2003,Medium,Norway,EMEA,,Stavern,Classic Cars,147,S10_4962,42,100.0,5398.26
10103,1/29/2003 0:00,Shipped,1,1,2003,Small,Norway,EMEA,,Stavern,Classic Cars,147,S10_4962,42,100.0,5398.26
10114,4/1/2003 0:00,Shipped,2,4,2003,Large,France,EMEA,,Paris,Classic Cars,147,S10_4962,31,100.0,4305.28
10114,4/1/2003 0:00,Shipped,2,4,2003,Medium,France,EMEA,,Paris,Classic Cars,147,S10_4962,31,100.0,4305.28
10114,4/1/2003 0:00,Shipped,2,4,2003,Small,France,EMEA,,Paris,Classic Cars,147,S10_4962,31,100.0,4305.28
10126,5/28/2003 0:00,Shipped,2,5,2003,Large,Spain,EMEA,,Madrid,Classic Cars,147,S10_4962,22,100.0,3347.74
10126,5/28/2003 0:00,Shipped,2,5,2003,Medium,Spain,EMEA,,Madrid,Classic Cars,147,S10_4962,22,100.0,3347.74
10126,5/28/2003 0:00,Shipped,2,5,2003,Small,Spain,EMEA,,Madrid,Classic Cars,147,S10_4962,22,100.0,3347.74
10140,7/24/2003 0:00,Shipped,3,7,2003,Large,USA,,CA,Burlingame,Classic Cars,147,S10_4962,26,100.0,3188.12
10140,7/24/2003 0:00,Shipped,3,7,2003,Medium,USA,,CA,Burlingame,Classic Cars,147,S10_4962,26,100.0,3188.12
10140,7/24/2003 0:00,Shipped,3,7,2003,Small,USA,,CA,Burlingame,Classic Cars,147,S10_4962,26,100.0,3188.12
10150,9/19/2003 0:00,Shipped,3,9,2003,Large,Singapore,Japan,,Singapore,Classic Cars,147,S10_4962,20,100.0,3191.2
10150,9/19/2003 0:00,Shipped,3,9,2003,Medium,Singapore,Japan,,Singapore,Classic Cars,147,S10_4962,20,100.0,3191.2
10150,9/19/2003 0:00,Shipped,3,9,2003,Small,Singapore,Japan,,Singapore,Classic Cars,147,S10_4962,20,100.0,3191.2
10164,10/21/2003 0:00,Resolved,4,10,2003,Medium,Austria,EMEA,,Graz,Classic Cars,147,S10_4962,21,100.0,3536.82
10164,10/21/2003 0:00,Resolved,4,10,2003,Small,Austria,EMEA,,Graz,Classic Cars,147,S10_4962,21,100.0,3536.82
10175,11/6/2003 0:00,Shipped,4,11,2003,Medium,UK,EMEA,,London,Classic Cars,147,S10_4962,33,100.0,5362.83
10175,11/6/2003 0:00,Shipped,4,11,2003,Small,UK,EMEA,,London,Classic Cars,147,S10_4962,33,100.0,5362.83
10183,11/13/2003 0:00,Shipped,4,11,2003,Medium,USA,,PA,Philadelphia,Classic Cars,147,S10_4962,28,100.0,3433.36
10183,11/13/2003 0:00,Shipped,4,11,2003,Small,USA,,PA,Philadelphia,Classic Cars,147,S10_4962,28,100.0,3433.36
10194,11/25/2003 0:00,Shipped,4,11,2003,Large,France,EMEA,,Lyon,Classic Cars,147,S10_4962,26,100.0,4263.74
10194,11/25/2003 0:00,Shipped,4,11,2003,Medium,France,EMEA,,Lyon,Classic Cars,147,S10_4962,26,100.0,4263.74
10194,11/25/2003 0:00,Shipped,4,11,2003,Small,France,EMEA,,Lyon,Classic Cars,147,S10_4962,26,100.0,4263.74
10207,12/9/2003 0:00,Shipped,4,12,2003,Large,USA,,MA,Boston,Classic Cars,147,S10_4962,31,100.0,4076.19
10207,12/9/2003 0:00,Shipped,4,12,2003,Medium,USA,,MA,Boston,Classic Cars,147,S10_4962,31,100.0,4076.19
10207,12/9/2003 0:00,Shipped,4,12,2003,Small,USA,,MA,Boston,Classic Cars,147,S10_4962,31,100.0,4076.19
10217,2/4/2004 0:00,Shipped,1,2,2004,Large,Singapore,APAC,,Singapore,Classic Cars,147,S10_4962,48,100.0,7020.48
10217,2/4/2004 0:00,Shipped,1,2,2004,Medium,Singapore,APAC,,Singapore,Classic Cars,147,S10_4962,48,100.0,7020.48
10217,2/4/2004 0:00,Shipped,1,2,2004,Small,Singapore,APAC,,Singapore,Classic Cars,147,S10_4962,48,100.0,7020.48
10229,3/11/2004 0:00,Shipped,1,3,2004,Medium,USA,,CA,San Rafael,Classic Cars,147,S10_4962,50,100.0,6426.5
10229,3/11/2004 0:00,Shipped,1,3,2004,Small,USA,,CA,San Rafael,Classic Cars,147,S10_4962,50,100.0,6426.5
10245,5/4/2004 0:00,Shipped,2,5,2004,Medium,USA,,CT,New Haven,Classic Cars,147,S10_4962,28,100.0,4591.72
10245,5/4/2004 0:00,Shipped,2,5,2004,Small,USA,,CT,New Haven,Classic Cars,147,S10_4962,28,100.0,4591.72
10259,6/15/2004 0:00,Shipped,2,6,2004,Medium,Singapore,APAC,,Singapore,Classic Cars,147,S10_4962,26,100.0,4033.38
10259,6/15/2004 0:00,Shipped,2,6,2004,Small,Singapore,APAC,,Singapore,Classic Cars,147,S10_4962,26,100.0,4033.38
10270,7/19/2004 0:00,Shipped,3,7,2004,Medium,Australia,APAC,NSW,Chatswood,Classic Cars,147,S10_4962,32,100.0,4302.08
10270,7/19/2004 0:00,Shipped,3,7,2004,Small,Australia,APAC,NSW,Chatswood,Classic Cars,147,S10_4962,32,100.0,4302.08
10281,8/19/2004 0:00,Shipped,3,8,2004,Large,USA,,PA,Allentown,Classic Cars,147,S10_4962,44,100.0,7020.64
10281,8/19/2004 0:00,Shipped,3,8,2004,Medium,USA,,PA,Allentown,Classic Cars,147,S10_4962,44,100.0,7020.64
10281,8/19/2004 0:00,Shipped,3,8,2004,Small,USA,,PA,Allentown,Classic Cars,147,S10_4962,44,100.0,7020.64
10291,9/8/2004 0:00,Shipped,3,9,2004,Large,Sweden,EMEA,,Boras,Classic Cars,147,S10_4962,30,100.0,3855.9
10291,9/8/2004 0:00,Shipped,3,9,2004,Medium,Sweden,EMEA,,Boras,Classic Cars,147,S10_4962,30,100.0,3855.9
10291,9/8/2004 0:00,Shipped,3,9,2004,Small,Sweden,EMEA,,Boras,Classic Cars,147,S10_4962,30,100.0,3855.9
10305,10/13/2004 0:00,Shipped,4,10,2004,Large,USA,,MA,Cambridge,Classic Cars,147,S10_4962,38,100.0,6680.78
10305,10/13/2004 0:00,Shipped,4,10,2004,Medium,USA,,MA,Cambridge,Classic Cars,147,S10_4962,38,100.0,6680.78
10305,10/13/2004 0:00,Shipped,4,10,2004,Small,USA,,MA,Cambridge,Classic Cars,147,S10_4962,38,100.0,6680.78
10313,10/22/2004 0:00,Shipped,4,10,2004,Medium,Canada,,BC,Vancouver,Classic Cars,147,S10_4962,40,100.0,6678.0
10313,10/22/2004 0:00,Shipped,4,10,2004,Small,Canada,,BC,Vancouver,Classic Cars,147,S10_4962,40,100.0,6678.0
10322,11/4/2004 0:00,Shipped,4,11,2004,Large,USA,,NH,Nashua,Classic Cars,147,S10_4962,46,61.99,2851.54
10322,11/4/2004 0:00,Shipped,4,11,2004,Medium,USA,,NH,Nashua,Classic Cars,147,S10_4962,46,61.99,2851.54
10322,11/4/2004 0:00,Shipped,4,11,2004,Small,USA,,NH,Nashua,Classic Cars,147,S10_4962,46,61.99,2851.54
10334,11/19/2004 0:00,On Hold,4,11,2004,Medium,Sweden,EMEA,,Lule,Classic Cars,147,S10_4962,26,100.0,3188.12
10334,11/19/2004 0:00,On Hold,4,11,2004,Small,Sweden,EMEA,,Lule,Classic Cars,147,S10_4962,26,100.0,3188.12
10347,11/29/2004 0:00,Shipped,4,11,2004,Medium,Australia,APAC,Victoria,Melbourne,Classic Cars,147,S10_4962,27,100.0,4428.0
10347,11/29/2004 0:00,Shipped,4,11,2004,Small,Australia,APAC,Victoria,Melbourne,Classic Cars,147,S10_4962,27,100.0,4428.0
10357,12/10/2004 0:00,Shipped,4,12,2004,Medium,USA,,CA,San Rafael,Classic Cars,147,S10_4962,43,100.0,5780.92
10357,12/10/2004 0:00,Shipped,4,12,2004,Small,USA,,CA,San Rafael,Classic Cars,147,S10_4962,43,100.0,5780.92
10370,1/20/2005 0:00,Shipped,1,1,2005,Large,Australia,APAC,NSW,North Sydney,Classic Cars,147,S10_4962,35,65.63,2297.05
10370,1/20/2005 0:00,Shipped,1,1,2005,Medium,Australia,APAC,NSW,North Sydney,Classic Cars,147,S10_4962,35,65.63,2297.05
10370,1/20/2005 0:00,Shipped,1,1,2005,Small,Australia,APAC,NSW,North Sydney,Classic Cars,147,S10_4962,35,65.63,2297.05
10381,2/17/2005 0:00,Shipped,1,2,2005,Large,USA,,CA,San Francisco,Classic Cars,147,S10_4962,37,100.0,6231.54
